filename,semester,course,instructor,question_number,question_text,response_option,weight,frequency,percentage,response_rate,mean,std,median
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),1,12.50%,8/9 (88.89%),4.00,1.41,4.50
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,8/9 (88.89%),4.00,1.41,4.50
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),1,12.50%,8/9 (88.89%),4.00,1.41,4.50
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),2,25.00%,8/9 (88.89%),4.00,1.41,4.50
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),4,50.00%,8/9 (88.89%),4.00,1.41,4.50
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,8/9 (88.89%),4.38,0.92,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,8/9 (88.89%),4.38,0.92,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),2,25.00%,8/9 (88.89%),4.38,0.92,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),1,12.50%,8/9 (88.89%),4.38,0.92,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),5,62.50%,8/9 (88.89%),4.38,0.92,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,7/9 (77.78%),4.86,0.38,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,7/9 (77.78%),4.86,0.38,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,7/9 (77.78%),4.86,0.38,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),1,14.29%,7/9 (77.78%),4.86,0.38,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),6,85.71%,7/9 (77.78%),4.86,0.38,5.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,8,The course was difficult.,Strongly disagree,(1),1,12.50%,8/9 (88.89%),2.25,0.71,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,8,The course was difficult.,Disagree,(2),4,50.00%,8/9 (88.89%),2.25,0.71,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,8,The course was difficult.,Neither agree nor disagree,(3),3,37.50%,8/9 (88.89%),2.25,0.71,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,8,The course was difficult.,Agree,(4),0,0.00%,8/9 (88.89%),2.25,0.71,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,8,The course was difficult.,Strongly agree,(5),0,0.00%,8/9 (88.89%),2.25,0.71,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),3,37.50%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),2,25.00%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),1,12.50%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),1,12.50%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),1,12.50%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),0,0.00%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),0,0.00%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),0,0.00%,8/9 (88.89%),2.38,1.51,2.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,8/9 (88.89%),3.88,0.64,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,8/9 (88.89%),3.88,0.64,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),2,25.00%,8/9 (88.89%),3.88,0.64,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),5,62.50%,8/9 (88.89%),3.88,0.64,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),1,12.50%,8/9 (88.89%),3.88,0.64,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,8/9 (88.89%),4.00,0.00,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,8/9 (88.89%),4.00,0.00,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),0,0.00%,8/9 (88.89%),4.00,0.00,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),8,100.00%,8/9 (88.89%),4.00,0.00,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),0,0.00%,8/9 (88.89%),4.00,0.00,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,8/9 (88.89%),4.25,0.46,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,8/9 (88.89%),4.25,0.46,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,8/9 (88.89%),4.25,0.46,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),6,75.00%,8/9 (88.89%),4.25,0.46,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),2,25.00%,8/9 (88.89%),4.25,0.46,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,8,The course was difficult.,Strongly disagree,(1),1,12.50%,8/9 (88.89%),3.13,1.13,3.50
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,8,The course was difficult.,Disagree,(2),1,12.50%,8/9 (88.89%),3.13,1.13,3.50
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,8,The course was difficult.,Neither agree nor disagree,(3),2,25.00%,8/9 (88.89%),3.13,1.13,3.50
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,8,The course was difficult.,Agree,(4),4,50.00%,8/9 (88.89%),3.13,1.13,3.50
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,8,The course was difficult.,Strongly agree,(5),0,0.00%,8/9 (88.89%),3.13,1.13,3.50
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),0,0.00%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),1,14.29%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),3,42.86%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),2,28.57%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),0,0.00%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),1,14.29%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),0,0.00%,7/9 (77.78%),4.71,1.60,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),0,0.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),4,80.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),1,20.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,5/5 (100%),4.40,0.55,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,5/5 (100%),4.40,0.55,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),0,0.00%,5/5 (100%),4.40,0.55,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),3,60.00%,5/5 (100%),4.40,0.55,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),2,40.00%,5/5 (100%),4.40,0.55,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),4,80.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),1,20.00%,5/5 (100%),4.20,0.45,4.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,8,The course was difficult.,Strongly disagree,(1),0,0.00%,5/5 (100%),2.20,0.45,2.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,8,The course was difficult.,Disagree,(2),4,80.00%,5/5 (100%),2.20,0.45,2.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,8,The course was difficult.,Neither agree nor disagree,(3),1,20.00%,5/5 (100%),2.20,0.45,2.00
